Date,adjclose,adjclose_1d,adjclose_2d,adjclose_3d,adjclose_7d,adjclose_14d,target
2013-08-08,14.47485637664795,14.503744125366211,14.512165069580078,14.643174171447754,14.140045166015625,13.255120277404785,14.268884658813477
2013-08-09,14.268884658813477,14.47485637664795,14.503744125366211,14.512165069580078,14.115402221679688,13.297542572021484,14.674232482910156
2013-08-12,14.674232482910156,14.268884658813477,14.47485637664795,14.503744125366211,14.244845390319824,13.0692138671875,15.371591567993164
2013-08-13,15.371591567993164,14.674232482910156,14.268884658813477,14.47485637664795,14.427633285522461,13.740468978881836,15.65197467803955
2013-08-14,15.65197467803955,15.371591567993164,14.674232482910156,14.268884658813477,14.643174171447754,13.677772521972656,15.633452415466309
2013-08-15,15.633452415466309,15.65197467803955,15.371591567993164,14.674232482910156,14.512165069580078,13.755443572998047,15.77223014831543
2013-08-16,15.77223014831543,15.633452415466309,15.65197467803955,15.371591567993164,14.503744125366211,13.967549324035645,15.94208812713623
2013-08-19,15.94208812713623,15.77223014831543,15.633452415466309,15.65197467803955,14.47485637664795,14.140045166015625,15.73266887664795
2013-08-20,15.73266887664795,15.94208812713623,15.77223014831543,15.633452415466309,14.268884658813477,14.115402221679688,15.773171424865723
2013-08-21,15.773171424865723,15.73266887664795,15.94208812713623,15.77223014831543,14.674232482910156,14.244845390319824,15.792009353637695
2013-08-22,15.792009353637695,15.773171424865723,15.73266887664795,15.94208812713623,15.371591567993164,14.427633285522461,15.731096267700195
2013-08-23,15.731096267700195,15.792009353637695,15.773171424865723,15.73266887664795,15.65197467803955,14.643174171447754,15.79232120513916
2013-08-26,15.79232120513916,15.731096267700195,15.792009353637695,15.773171424865723,15.633452415466309,14.512165069580078,15.340814590454102
2013-08-27,15.340814590454102,15.79232120513916,15.731096267700195,15.792009353637695,15.77223014831543,14.503744125366211,15.413345336914062
2013-08-28,15.413345336914062,15.340814590454102,15.79232120513916,15.731096267700195,15.94208812713623,14.47485637664795,15.438468933105469
2013-08-29,15.438468933105469,15.413345336914062,15.340814590454102,15.79232120513916,15.73266887664795,14.268884658813477,15.297805786132812
2013-08-30,15.297805786132812,15.438468933105469,15.413345336914062,15.340814590454102,15.773171424865723,14.674232482910156,15.340505599975586
2013-09-03,15.340505599975586,15.297805786132812,15.438468933105469,15.413345336914062,15.792009353637695,15.371591567993164,15.657939910888672
2013-09-04,15.657939910888672,15.340505599975586,15.297805786132812,15.438468933105469,15.731096267700195,15.65197467803955,15.550558090209961
2013-09-05,15.550558090209961,15.657939910888672,15.340505599975586,15.297805786132812,15.79232120513916,15.633452415466309,15.643180847167969
2013-09-06,15.643180847167969,15.550558090209961,15.657939910888672,15.340505599975586,15.340814590454102,15.77223014831543,15.892796516418457
2013-09-09,15.892796516418457,15.643180847167969,15.550558090209961,15.657939910888672,15.413345336914062,15.94208812713623,15.530779838562012
2013-09-10,15.530779838562012,15.892796516418457,15.643180847167969,15.550558090209961,15.438468933105469,15.73266887664795,14.685225486755371
2013-09-11,14.685225486755371,15.530779838562012,15.892796516418457,15.643180847167969,15.297805786132812,15.773171424865723,14.841586112976074
2013-09-12,14.841586112976074,14.685225486755371,15.530779838562012,15.892796516418457,15.340505599975586,15.792009353637695,14.59699535369873
2013-09-13,14.59699535369873,14.841586112976074,14.685225486755371,15.530779838562012,15.657939910888672,15.731096267700195,14.132928848266602
2013-09-16,14.132928848266602,14.59699535369873,14.841586112976074,14.685225486755371,15.550558090209961,15.79232120513916,14.296196937561035
2013-09-17,14.296196937561035,14.132928848266602,14.59699535369873,14.841586112976074,15.643180847167969,15.340814590454102,14.590089797973633
2013-09-18,14.590089797973633,14.296196937561035,14.132928848266602,14.59699535369873,15.892796516418457,15.413345336914062,14.829339981079102
2013-09-19,14.829339981079102,14.590089797973633,14.296196937561035,14.132928848266602,15.530779838562012,15.438468933105469,14.675808906555176
2013-09-20,14.675808906555176,14.829339981079102,14.590089797973633,14.296196937561035,14.685225486755371,15.297805786132812,15.405183792114258
2013-09-23,15.405183792114258,14.675808906555176,14.829339981079102,14.590089797973633,14.841586112976074,15.340505599975586,15.356833457946777
2013-09-24,15.356833457946777,15.405183792114258,14.675808906555176,14.829339981079102,14.59699535369873,15.657939910888672,15.119146347045898
2013-09-25,15.119146347045898,15.356833457946777,15.405183792114258,14.675808906555176,14.132928848266602,15.550558090209961,15.266401290893555
2013-09-26,15.266401290893555,15.119146347045898,15.356833457946777,15.405183792114258,14.296196937561035,15.643180847167969,15.157453536987305
2013-09-27,15.157453536987305,15.266401290893555,15.119146347045898,15.356833457946777,14.590089797973633,15.892796516418457,14.969066619873047
2013-09-30,14.969066619873047,15.157453536987305,15.266401290893555,15.119146347045898,14.829339981079102,15.530779838562012,15.321033477783203
2013-10-01,15.321033477783203,14.969066619873047,15.157453536987305,15.266401290893555,14.675808906555176,14.685225486755371,15.371274948120117
2013-10-02,15.371274948120117,15.321033477783203,14.969066619873047,15.157453536987305,15.405183792114258,14.841586112976074,15.178174018859863
2013-10-03,15.178174018859863,15.371274948120117,15.321033477783203,14.969066619873047,15.356833457946777,14.59699535369873,15.166250228881836
2013-10-04,15.166250228881836,15.178174018859863,15.371274948120117,15.321033477783203,15.119146347045898,14.132928848266602,15.31444263458252
2013-10-07,15.31444263458252,15.166250228881836,15.178174018859863,15.371274948120117,15.266401290893555,14.296196937561035,15.100622177124023
2013-10-08,15.100622177124023,15.31444263458252,15.166250228881836,15.178174018859863,15.157453536987305,14.590089797973633,15.278020858764648
2013-10-09,15.278020858764648,15.100622177124023,15.31444263458252,15.166250228881836,14.969066619873047,14.829339981079102,15.373785972595215
2013-10-10,15.373785972595215,15.278020858764648,15.100622177124023,15.31444263458252,15.321033477783203,14.675808906555176,15.47331714630127
2013-10-11,15.47331714630127,15.373785972595215,15.278020858764648,15.100622177124023,15.371274948120117,15.405183792114258,15.57473373413086
2013-10-14,15.57473373413086,15.47331714630127,15.373785972595215,15.278020858764648,15.178174018859863,15.356833457946777,15.657625198364258
